date,species,trap,addressnumberandstreet,latitude,longitude,nummosquitos,wnvpresent
2007-07-11,culex restuans,T002,"4100  n oak park ave, chicago, il",41.95469,-87.800991,7,0
2007-07-11,culex pipiens,T002,"4100  n oak park ave, chicago, il",41.95469,-87.800991,2,0
2007-07-11,culex pipiens/restuans,T007,"6200  n mandell ave, chicago, il",41.994991,-87.769279,3,0
2007-07-11,culex pipiens/restuans,T015,"7900  w foster ave, chicago, il",41.974089,-87.824812,1,0
2007-07-11,culex restuans,T015,"7900  w foster ave, chicago, il",41.974089,-87.824812,1,0
2007-07-11,culex restuans,T015,"7900  w foster ave, chicago, il",41.974089,-87.824812,2,0
2007-07-11,culex pipiens/restuans,T045,"1500  w webster ave, chicago, il",41.9216,-87.666455,4,0
2007-07-11,culex restuans,T045,"1500  w webster ave, chicago, il",41.9216,-87.666455,1,0
2007-07-11,culex pipiens/restuans,T046,"2500  w grand ave, chicago, il",41.891118,-87.65449100000001,6,0
2007-07-11,culex restuans,T046,"2500  w grand ave, chicago, il",41.891118,-87.65449100000001,5,0
2007-07-11,culex pipiens,T046,"2500  w grand ave, chicago, il",41.891118,-87.65449100000001,3,0
2007-07-11,culex pipiens/restuans,T048,"1100  w roosevelt, chicago, il",41.867108,-87.654224,3,0
2007-07-11,culex restuans,T048,"1100  w roosevelt, chicago, il",41.867108,-87.654224,1,0
2007-07-11,culex pipiens/restuans,T049,"1100  w chicago, chicago, il",41.896282,-87.655232,2,0
2007-07-11,culex restuans,T049,"1100  w chicago, chicago, il",41.896282,-87.655232,1,0
2007-07-11,culex pipiens/restuans,T054,"2200  n cannon dr, chicago, il",41.921965,-87.632085,1,0
2007-07-11,culex restuans,T054,"2200  n cannon dr, chicago, il",41.921965,-87.632085,1,0
2007-07-11,culex pipiens/restuans,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,50,0
2007-07-11,culex pipiens/restuans,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,35,0
2007-07-11,culex pipiens/restuans,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,50,0
2007-07-11,culex pipiens/restuans,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,8,0
2007-07-11,culex restuans,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,1,0
2007-07-11,culex restuans,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,8,0
2007-07-11,culex pipiens,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,19,0
2007-07-11,culex salinarius,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,2,0
2007-07-11,culex territans,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,1,0
2007-07-11,culex pipiens/restuans,T091,"1100  s peoria st, chicago, il",41.862292,-87.64886,14,0
2007-07-11,culex pipiens,T091,"1100  s peoria st, chicago, il",41.862292,-87.64886,1,0
2007-07-11,culex pipiens/restuans,T094,"1700  w 95th st, chicago, il",41.720848,-87.666014,1,0
2007-07-11,culex pipiens/restuans,T096,"2200  w 89th st, chicago, il",41.731922,-87.677512,22,0
2007-07-11,culex restuans,T096,"2200  w 89th st, chicago, il",41.731922,-87.677512,21,0
2007-07-11,culex pipiens,T096,"2200  w 89th st, chicago, il",41.731922,-87.677512,2,0
2007-07-11,culex restuans,T143,"6500  n oak park ave, chicago, il",41.999128999999996,-87.795585,1,0
2007-07-11,culex pipiens/restuans,T148,"7500  n oakley ave, chicago, il",42.01743,-87.68776899999999,1,0
2007-07-11,culex restuans,T148,"7500  n oakley ave, chicago, il",42.01743,-87.68776899999999,2,0
2007-07-11,culex salinarius,T148,"7500  n oakley ave, chicago, il",42.01743,-87.68776899999999,1,0
2007-07-11,culex pipiens/restuans,T009,"9100  w higgins ave, chicago, il",41.981964000000005,-87.812827,1,0
2007-07-11,culex restuans,T009,"9100  w higgins ave, chicago, il",41.981964000000005,-87.812827,14,0
2007-07-11,culex pipiens/restuans,T011,"3600  n pittsburgh ave, chicago, il",41.944869,-87.832763,8,0
2007-07-11,culex restuans,T011,"3600  n pittsburgh ave, chicago, il",41.944869,-87.832763,1,0
2007-07-11,culex restuans,T011,"3600  n pittsburgh ave, chicago, il",41.944869,-87.832763,2,0
2007-07-11,culex pipiens,T011,"3600  n pittsburgh ave, chicago, il",41.944869,-87.832763,1,0
2007-07-11,culex pipiens/restuans,T016,"7200  n oketo ave, chicago, il",42.011601,-87.81150600000001,37,0
2007-07-11,culex pipiens/restuans,T016,"7200  n oketo ave, chicago, il",42.011601,-87.81150600000001,14,0
2007-07-11,culex restuans,T016,"7200  n oketo ave, chicago, il",42.011601,-87.81150600000001,8,0
2007-07-11,culex restuans,T016,"7200  n oketo ave, chicago, il",42.011601,-87.81150600000001,4,0
2007-07-11,culex pipiens,T016,"7200  n oketo ave, chicago, il",42.011601,-87.81150600000001,3,0
2007-07-11,culex pipiens/restuans,T019,"3800  n california ave, chicago, il",41.94983,-87.69845699999999,1,0
2007-07-11,culex pipiens/restuans,T025,"4900  w balmoral ave, chicago, il",41.979243,-87.750938,7,0
2007-07-11,culex restuans,T025,"4900  w balmoral ave, chicago, il",41.979243,-87.750938,2,0
2007-07-11,culex pipiens/restuans,T028,"5800  n western ave, chicago, il",41.986921,-87.689778,1,0
2007-07-11,culex restuans,T028,"5800  n western ave, chicago, il",41.986921,-87.689778,2,0
2007-07-11,culex restuans,T031,"5000  s central ave, chicago, il",41.801497999999995,-87.763416,1,0
2007-07-11,culex pipiens/restuans,T033,"1400  n humboldt dr, chicago, il",41.906638,-87.701431,1,0
2007-07-11,culex pipiens/restuans,T089,"1000  s vincennes, chicago, il",41.723195000000004,-87.64997,1,0
2007-07-11,culex restuans,T089,"1000  s vincennes, chicago, il",41.723195000000004,-87.64997,2,0
2007-07-11,culex pipiens/restuans,T090,"1100  s ashland ave, chicago, il",41.868077,-87.666901,27,0
2007-07-11,culex restuans,T090,"1100  s ashland ave, chicago, il",41.868077,-87.666901,5,0
2007-07-11,culex pipiens/restuans,T092,"1100  s state st, chicago, il",41.869215999999994,-87.627561,5,0
2007-07-11,culex pipiens,T092,"1100  s state st, chicago, il",41.869215999999994,-87.627561,1,0
2007-07-11,culex pipiens/restuans,T135,"4200  w 127th pl, chicago, il",41.662014,-87.72460799999999,18,0
2007-07-11,culex restuans,T135,"4200  w 127th pl, chicago, il",41.662014,-87.72460799999999,4,0
2007-07-11,culex pipiens,T135,"4200  w 127th pl, chicago, il",41.662014,-87.72460799999999,1,0
2007-07-11,culex pipiens/restuans,T141,"5300  w agatite ave, chicago, il",41.961743,-87.76007,1,0
2007-07-11,culex pipiens/restuans,T142,"4000  n austin ave, chicago, il",41.953067,-87.776792,1,0
2007-07-11,culex restuans,T142,"4000  n austin ave, chicago, il",41.953067,-87.776792,1,0
2007-07-11,culex pipiens/restuans,T145,"4300  n ashland ave overpass, chicago, il",41.878114000000004,-87.629798,3,0
2007-07-11,culex restuans,T145,"4300  n ashland ave overpass, chicago, il",41.878114000000004,-87.629798,1,0
2007-07-11,culex pipiens/restuans,T146,"4200  n richmond st, chicago, il",41.958271,-87.702575,13,0
2007-07-11,culex restuans,T146,"4200  n richmond st, chicago, il",41.958271,-87.702575,2,0
2007-07-11,culex pipiens,T146,"4200  n richmond st, chicago, il",41.958271,-87.702575,1,0
2007-07-11,culex pipiens/restuans,T150,"1800  w farwell ave, chicago, il",42.006858,-87.675919,1,0
2007-07-11,culex pipiens/restuans,T151,"7000   w armitage avenue, chicago, il",41.916265,-87.800515,4,0
2007-07-11,culex restuans,T151,"7000   w armitage avenue, chicago, il",41.916265,-87.800515,8,0
2007-07-11,culex pipiens/restuans,T158,"3500  w 116th st, chicago, il",41.682587,-87.707973,50,0
2007-07-11,culex pipiens/restuans,T158,"3500  w 116th st, chicago, il",41.682587,-87.707973,50,0
2007-07-11,culex pipiens/restuans,T158,"3500  w 116th st, chicago, il",41.682587,-87.707973,39,0
2007-07-11,culex pipiens/restuans,T158,"3500  w 116th st, chicago, il",41.682587,-87.707973,50,0
2007-07-11,culex restuans,T158,"3500  w 116th st, chicago, il",41.682587,-87.707973,27,0
2007-07-11,culex pipiens,T158,"3500  w 116th st, chicago, il",41.682587,-87.707973,29,0
2007-07-11,culex restuans,T162,"9300  s dr martin luther king jr dr, chicago, il",41.725516999999996,-87.61425799999999,1,0
2007-07-11,culex pipiens/restuans,T218,"3700  n kedvale ave, chicago, il",41.948167,-87.730698,1,0
2007-07-11,culex restuans,T218,"3700  n kedvale ave, chicago, il",41.948167,-87.730698,1,0
2007-07-11,culex pipiens/restuans,T001,"4000  n tripp ave, chicago, il",41.953705,-87.733974,1,0
2007-07-11,culex pipiens/restuans,T003,"4600  n milwaukee ave, chicago, il",41.964242,-87.757639,2,0
2007-07-11,culex pipiens/restuans,T006,"6000  n avondale ave, chicago, il",41.990284,-87.797127,1,0
2007-07-11,culex restuans,T006,"6000  n avondale ave, chicago, il",41.990284,-87.797127,2,0
2007-07-11,culex pipiens/restuans,T008,"7000  n mosell ave, chicago, il",42.008314,-87.77792099999999,39,0
2007-07-11,culex restuans,T008,"7000  n mosell ave, chicago, il",42.008314,-87.77792099999999,14,0
2007-07-11,culex pipiens,T008,"7000  n mosell ave, chicago, il",42.008314,-87.77792099999999,5,0
2007-07-11,culex pipiens/restuans,T037,"6800  w belden ave, chicago, il",41.921177,-87.79518,2,0
2007-07-11,culex pipiens/restuans,T043,"3000  w 18th st, chicago, il",41.857402,-87.694991,20,0
2007-07-11,culex restuans,T043,"3000  w 18th st, chicago, il",41.857402,-87.694991,5,0
2007-07-11,culex pipiens/restuans,T047,"1100  s california, chicago, il",41.868142,-87.696269,2,0
2007-07-11,culex pipiens,T047,"1100  s california, chicago, il",41.868142,-87.696269,1,0
2007-07-11,culex pipiens/restuans,T085,"1000  w 95th st, chicago, il",41.721474,-87.648064,15,0
2007-07-11,culex pipiens/restuans,T088,"1000  s california ave, chicago, il",41.869107,-87.69629300000001,5,0
2007-07-11,culex restuans,T088,"1000  s california ave, chicago, il",41.869107,-87.69629300000001,4,0
2007-07-11,culex pipiens/restuans,T161,"9600  s hoyne ave, chicago, il",41.719059,-87.675088,17,0
2007-07-11,culex restuans,T161,"9600  s hoyne ave, chicago, il",41.719059,-87.675088,4,0
2007-07-11,culex pipiens/restuans,T013,"6100  w fullerton ave, chicago, il",41.923738,-87.785288,2,0
2007-07-11,culex restuans,T013,"6100  w fullerton ave, chicago, il",41.923738,-87.785288,1,0
2007-07-11,culex pipiens/restuans,T014,"6400  w strong st, chicago, il",41.970248,-87.787992,3,0
2007-07-11,culex restuans,T014,"6400  w strong st, chicago, il",41.970248,-87.787992,4,0
2007-07-11,culex pipiens/restuans,T030,"1000  n central park dr, chicago, il",41.899229999999996,-87.716788,6,0
2007-07-11,culex restuans,T030,"1000  n central park dr, chicago, il",41.899229999999996,-87.716788,4,0
2007-07-11,culex pipiens,T030,"1000  n central park dr, chicago, il",41.899229999999996,-87.716788,5,0
2007-07-11,culex pipiens/restuans,T084,"2000  e 111th st, chicago, il",41.692555,-87.598865,4,0
2007-07-11,culex restuans,T084,"2000  e 111th st, chicago, il",41.692555,-87.598865,1,0
2007-07-11,culex pipiens,T084,"2000  e 111th st, chicago, il",41.692555,-87.598865,1,0
2007-07-11,culex pipiens/restuans,T160,"1100  s artesian ave, chicago, il",41.903002,-87.68826700000001,16,0
2007-07-11,culex pipiens,T160,"1100  s artesian ave, chicago, il",41.903002,-87.68826700000001,1,0
2007-07-11,culex pipiens/restuans,T004,"4900  w sunnyside ave, chicago, il",41.962728000000006,-87.748367,1,0
2007-07-11,culex pipiens/restuans,T035,"3000  s hoyne ave, chicago, il",41.836644,-87.677737,1,0
2007-07-11,culex pipiens/restuans,T036,"4200  w 31st st, chicago, il",41.837084999999995,-87.729384,2,0
2007-07-11,culex pipiens/restuans,T039,"1700  n pulaski rd, chicago, il",41.911823999999996,-87.726737,1,0
2007-07-11,culex pipiens/restuans,T060,"2200  w pershing rd, chicago, il",41.823065,-87.67837800000001,1,0
2007-07-11,culex pipiens,T060,"2200  w pershing rd, chicago, il",41.823065,-87.67837800000001,1,0
2007-07-11,culex pipiens/restuans,T061,"2200  w 51st st, chicago, il",41.801179,-87.679447,3,0
2007-07-11,culex pipiens,T061,"2200  w 51st st, chicago, il",41.801179,-87.679447,1,0
2007-07-11,culex pipiens,T062,"3500  w 51st st, chicago, il",41.800737,-87.71188000000001,2,0
2007-07-11,culex pipiens/restuans,T065,"5200  w 63rd st, chicago, il",41.778296999999995,-87.752411,22,0
2007-07-11,culex pipiens,T065,"5200  w 63rd st, chicago, il",41.778296999999995,-87.752411,2,0
2007-07-11,culex territans,T065,"5200  w 63rd st, chicago, il",41.778296999999995,-87.752411,2,0
2007-07-11,culex pipiens/restuans,T066,"6700  s kedzie ave, chicago, il",41.77166,-87.703047,4,0
2007-07-11,culex pipiens/restuans,T067,"7300  s cicero ave, chicago, il",41.759346,-87.745602,9,0
2007-07-11,culex pipiens/restuans,T069,"2200  w 69th st, chicago, il",41.768388,-87.678649,10,0
2007-07-11,culex restuans,T069,"2200  w 69th st, chicago, il",41.768388,-87.678649,3,0
2007-07-11,culex restuans,T069,"2200  w 69th st, chicago, il",41.768388,-87.678649,1,0
2007-07-11,culex pipiens/restuans,T070,"5200  s nordica, chicago, il",41.797616,-87.797894,2,0
2007-07-11,culex pipiens/restuans,T071,"6100  s melvina ave, chicago, il",41.781416,-87.77653199999999,2,0
2007-07-11,culex pipiens/restuans,T073,"1000  e 67th st, chicago, il",41.773215,-87.60088,2,0
2007-07-11,culex restuans,T073,"1000  e 67th st, chicago, il",41.773215,-87.60088,3,0
2007-07-11,culex restuans,T074,"3900  s ashland ave, chicago, il",41.822536,-87.66634300000001,11,0
2007-07-11,culex salinarius,T075,"4700  s cornell ave, chicago, il",41.799282,-87.585487,1,0
2007-07-11,culex restuans,T076,"5500  s dr martin luther king jr dr, chicago, il",41.794781,-87.615989,18,0
2007-07-11,culex restuans,T077,"6400  s stony island ave, chicago, il",41.778748,-87.586427,1,0
2007-07-11,culex pipiens/restuans,T079,"7100  s south shore dr, chicago, il",41.766202,-87.562889,6,0
2007-07-11,culex restuans,T079,"7100  s south shore dr, chicago, il",41.766202,-87.562889,6,0
2007-07-11,culex pipiens/restuans,T080,"7700  s eberhart ave, chicago, il",41.754676,-87.612922,2,0
2007-07-11,culex restuans,T080,"7700  s eberhart ave, chicago, il",41.754676,-87.612922,1,0
2007-07-11,culex pipiens/restuans,T081,"4000  s dearborn st, chicago, il",41.821582,-87.62779599999999,11,0
2007-07-11,culex restuans,T081,"4000  s dearborn st, chicago, il",41.821582,-87.62779599999999,1,0
2007-07-11,culex pipiens/restuans,T082,"5000  s union ave, chicago, il",41.803422999999995,-87.642984,4,0
2007-07-11,culex restuans,T082,"5000  s union ave, chicago, il",41.803422999999995,-87.642984,4,0
2007-07-11,culex pipiens,T082,"5000  s union ave, chicago, il",41.803422999999995,-87.642984,1,0
2007-07-11,culex pipiens/restuans,T083,"7900  s chicago ave, chicago, il",41.754292,-87.590773,2,0
2007-07-11,culex restuans,T083,"7900  s chicago ave, chicago, il",41.754292,-87.590773,7,0
2007-07-11,culex pipiens/restuans,T114,"5200  s kolmar, chicago, il",41.798697,-87.736812,5,0
2007-07-11,culex restuans,T114,"5200  s kolmar, chicago, il",41.798697,-87.736812,1,0
2007-07-11,culex pipiens/restuans,T155,"6300  w 64th st, chicago, il",41.776156,-87.778927,1,0
2007-07-18,culex pipiens/restuans,T002,"4100  n oak park ave, chicago, il",41.95469,-87.800991,7,0
2007-07-18,culex restuans,T002,"4100  n oak park ave, chicago, il",41.95469,-87.800991,2,0
2007-07-18,culex pipiens,T002,"4100  n oak park ave, chicago, il",41.95469,-87.800991,4,0
2007-07-18,culex restuans,T007,"6200  n mandell ave, chicago, il",41.994991,-87.769279,3,0
2007-07-18,culex pipiens,T007,"6200  n mandell ave, chicago, il",41.994991,-87.769279,3,0
2007-07-18,culex restuans,T015,"7900  w foster ave, chicago, il",41.974089,-87.824812,1,0
2007-07-18,culex pipiens,T015,"7900  w foster ave, chicago, il",41.974089,-87.824812,4,0
2007-07-18,culex pipiens/restuans,T045,"1500  w webster ave, chicago, il",41.9216,-87.666455,12,0
2007-07-18,culex pipiens,T045,"1500  w webster ave, chicago, il",41.9216,-87.666455,4,0
2007-07-18,culex pipiens/restuans,T046,"2500  w grand ave, chicago, il",41.891118,-87.65449100000001,29,0
2007-07-18,culex pipiens/restuans,T046,"2500  w grand ave, chicago, il",41.891118,-87.65449100000001,1,0
2007-07-18,culex restuans,T046,"2500  w grand ave, chicago, il",41.891118,-87.65449100000001,8,0
2007-07-18,culex pipiens,T046,"2500  w grand ave, chicago, il",41.891118,-87.65449100000001,34,0
2007-07-18,culex pipiens/restuans,T048,"1100  w roosevelt, chicago, il",41.867108,-87.654224,1,0
2007-07-18,culex restuans,T048,"1100  w roosevelt, chicago, il",41.867108,-87.654224,2,0
2007-07-18,culex pipiens/restuans,T049,"1100  w chicago, chicago, il",41.896282,-87.655232,3,0
2007-07-18,culex pipiens/restuans,T050,"2100  n stave st, chicago, il",41.919343,-87.694259,1,0
2007-07-18,culex pipiens/restuans,T054,"2200  n cannon dr, chicago, il",41.921965,-87.632085,3,0
2007-07-18,culex restuans,T054,"2200  n cannon dr, chicago, il",41.921965,-87.632085,2,0
2007-07-18,culex pipiens/restuans,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,5,0
2007-07-18,culex restuans,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,1,0
2007-07-18,culex pipiens/restuans,T091,"1100  s peoria st, chicago, il",41.862292,-87.64886,1,0
2007-07-18,culex pipiens,T091,"1100  s peoria st, chicago, il",41.862292,-87.64886,1,0
2007-07-18,culex restuans,T129,"5300  n streeter dr, chicago, il",41.891126,-87.61156,1,0
2007-07-18,culex pipiens/restuans,T143,"6500  n oak park ave, chicago, il",41.999128999999996,-87.795585,1,0
2007-07-18,culex restuans,T143,"6500  n oak park ave, chicago, il",41.999128999999996,-87.795585,1,0
2007-07-18,culex pipiens/restuans,T148,"7500  n oakley ave, chicago, il",42.01743,-87.68776899999999,2,0
2007-07-18,culex restuans,T148,"7500  n oakley ave, chicago, il",42.01743,-87.68776899999999,1,0
2007-07-18,culex pipiens/restuans,T153,"1500  n long ave, chicago, il",41.907645,-87.760886,2,0
2007-07-18,culex pipiens/restuans,T011,"3600  n pittsburgh ave, chicago, il",41.944869,-87.832763,3,0
2007-07-18,culex restuans,T011,"3600  n pittsburgh ave, chicago, il",41.944869,-87.832763,1,0
2007-07-18,culex pipiens/restuans,T016,"7200  n oketo ave, chicago, il",42.011601,-87.81150600000001,15,0
2007-07-18,culex pipiens/restuans,T016,"7200  n oketo ave, chicago, il",42.011601,-87.81150600000001,19,0
2007-07-18,culex restuans,T016,"7200  n oketo ave, chicago, il",42.011601,-87.81150600000001,7,0
2007-07-18,culex restuans,T019,"3800  n california ave, chicago, il",41.94983,-87.69845699999999,2,0
2007-07-18,culex pipiens/restuans,T025,"4900  w balmoral ave, chicago, il",41.979243,-87.750938,1,0
2007-07-18,culex pipiens/restuans,T025,"4900  w balmoral ave, chicago, il",41.979243,-87.750938,2,0
2007-07-18,culex restuans,T028,"5800  n western ave, chicago, il",41.986921,-87.689778,2,0
2007-07-18,culex restuans,T028,"5800  n western ave, chicago, il",41.986921,-87.689778,1,0
2007-07-18,culex pipiens,T028,"5800  n western ave, chicago, il",41.986921,-87.689778,1,0
2007-07-18,culex pipiens/restuans,T031,"5000  s central ave, chicago, il",41.801497999999995,-87.763416,2,0
